payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
02c4960a4641154daf9de79c4b00ef1f29814f6d,2,1,2,50,0.0,
02c50b0d3e2c93ae28532b6ea4b8a90cc5b448c3,8,2,7,50,0.0,
02c67a54f0dc7119fedd65462c9ff2398c1df3e0,5,3,3,52,0.0,
02c8879e1f9b027ebf82e00f4851ef41e090c17d,1,1,1,1,0.0,
02cb6516a275ed41f813587a4cdc2305fd4a159e,1,1,1,1,0.0,
02cc0d4786fb11c5d40e50dc8ffd2bb517fcba5f,2,1,2,43,0.0,
02ce6ea62c0a0ce4fbc6dc8453596488588750c6,1,1,1,1,0.0,
02d003efb9a1bca45ad85dadec68054161e17168,1,1,1,1,0.0,
02d40166b4ab708830a2ff54318a930a09008c01,1,1,1,1,0.0,
02d5f935d10ff91615e202bb016e178d2ba2f593,1,1,1,1,0.0,
02d7bd59bdab85ecf487dde1ff55915d175028bb,20,5,9,63,1.0,INF
02dc571f88d554273d70de35f2de7285a2d044ed,1,1,1,1,0.0,
02dcd9de55ab13019a154b1d7ebb904e1b3b8e18,1,1,1,1,0.0,
02dce61a1fe27a09b62480517c5d033e35bfb1a2,3,3,3,48,0.0,
02dcfee574d853c2ab9b1eefdb2620e21bff4369,1,1,1,1,0.0,
02defb6a466ab37e80590775f264dd26f7fa1541,4,2,4,63,0.0,
02e1a94c818f558b53b2c83b68a7d567a23e8fe1,1,1,1,1,0.0,
02e3e009a3d967e4881eaa1d10befd3488a1ec73,1,1,1,1,0.0,
02e49e7e5c129b8188551eaf0ee975f7c98aff1e,1,1,1,1,0.0,
02e63942b3d8c93930f0558b9d0ce61653fa9876,3,1,3,29,0.0,
02e64dc3a3812ba7dae77fbcd1b7dd4caf7bd426,5,3,3,39,0.0,
02e7ed45137b283553f6778ad39b0e2f0f77cc1c,3,2,2,24,0.0,
02e9c4e814be5e610ccf12eaceea1a22f8065496,4,2,3,29,0.0,
02edbc4c0aaea700c2de55817e8717f006342511,1,1,1,1,0.0,
02ef6512453fab63a98b28568e348eedd0e5354d,1,1,1,1,0.0,
02f31c14a059b912bbba302141ab7544ba418798,2,2,2,3,0.0,
02f763136a5a9fc5b5e7af417097688f49f17a95,2,1,2,8,0.0,
02f88cea4cd096862a6ce79d097877144859119e,1,1,1,1,0.0,
02f89a1970a6b1ff21225013a7559417ec5728d8,4,2,4,45,0.0,
02f953ee2553fb19c064224950a17b2827d582a0,1,1,1,1,0.0,
02fafbe4e78d688589be5e0a53175980189aaa52,5,2,4,50,0.0,
02fb8b068e63a8ae5609c564962654d21ea84268,1,1,1,1,0.0,
02fcb9ff0caf21ec495850f87b78019ccd204168,16,4,9,62,0.0,
02fd593d9e76d3a540b19e016228b75ffcf2e21b,10,6,7,63,0.0,
02fe7fc7a6ed2a2ddd87cc5c66f43d645b419d59,3,2,2,8,0.0,
02fe8d8d681060d1f6807ea83a79a805336ad6ef,4,2,4,35,0.0,
02ff1da1b16ed18f4121e671f5b66a5e08f1dbf8,2,2,2,21,0.0,
03057beed521759bb92ad22e1362ac63424aca65,2,2,1,2,0.0,
0307d4d6058d88d36633392e653b4849bd2482fc,1,1,1,1,0.0,
030efc7abe9a20eac0a3eee86d6c9cacedec066e,3,3,1,3,0.0,
030fc3028b67eeab9b560ddc15b1d1cac1fb1015,3,1,3,47,0.0,
031550b8c5523f750fae270be90175b458823718,1,1,1,1,0.0,
0318240c0ccaa74947823cc0d3454cf5ab3e0384,16,2,9,61,0.0,
0319267f46da55b1747f81a30e3d93a8c112604f,1,1,1,1,0.0,
