payload,unique_days,unique_DOWs,unique_weeks,last_first_seen,label,group
01c18ae75d6d2d41026d9181e5545df601da5369,3,3,3,41,0.0,
01c2d1f9b488417b4a51b69076066bb10ae5ee2e,2,2,2,19,0.0,
01c524f64a591bddcb0ce014a127b4161e4b159f,25,4,11,64,1.0,CLASS
01c592c5f24e5b2f53f6b6b7817a926f000db4b4,2,2,2,6,0.0,
01c5cb430b705cacb356497cb8510348d1398101,3,3,2,11,0.0,
01c682f7ba8ad3a120b452688e1e08f7d31094e0,14,6,7,47,0.0,
01c7249f1b3992c5486266ba8e19ee3af1d2e86a,4,1,4,36,0.0,
01c96f768d2c7142fa4c979df10d90c819281e10,7,1,7,51,0.0,
01ca47149a937f5a0850ecd4f5fcf77be5dd53e2,44,5,10,69,1.0,MNS
01cb19dccb6a393e9b7c704f241501ee0ae8119a,1,1,1,1,0.0,
01cc991452099b8c0a59f2ec500352e8f7a3e7b6,1,1,1,1,0.0,
01ccc6a54c75c6a2914d474bf6fd5308978aa9d6,5,2,4,37,0.0,
01cd077f120020e30259ac7daf4890f6faf50022,1,1,1,1,0.0,
01ce425244c1c1b14282173839ee168651cf449b,6,3,6,56,0.0,
01cec602077f87aad0303747abeff31c9d934476,1,1,1,1,0.0,
01cf7e35c8148d8b048310bbf19e46de32993e99,10,4,5,32,0.0,
01cfac215a39a986232a786a1c55994d06b02bf5,1,1,1,1,0.0,
01d34e9be6d325d5d908e187626b7ca41f53321c,1,1,1,1,0.0,
01d3c034aa8dbcce75927863d894e39d25db23e6,2,2,1,2,0.0,
01d6770bd6aa9a26356ef9d62e17d1c4546e37fd,7,1,7,51,0.0,
01d848953342cfb244e74bacbca564e774df54bd,16,4,9,61,0.0,
01dafc86bdf203821f12527b22c33d5da85ca875,10,3,7,54,0.0,
01db789034940dd8b800c8c1c104b55001398711,1,1,1,1,0.0,
01e0c33626b0bd7078e4fd6d572a6e8a550411fc,3,3,3,18,0.0,
01e0d22f4b820c9f3c723760cbdb97a4df0c57b5,2,2,2,38,0.0,
01e116cb756e780052f03fc6f01c174816769b20,1,1,1,1,0.0,
01e3089bf59422ca010417f14f7d5a946b909cd2,12,4,8,55,0.0,
01e4092c83e13c85310ef880e9069bf3c8bde24a,15,2,8,53,0.0,
01e55a459b9a8fa0135079b129472b30b33d9010,1,1,1,1,0.0,
01e6fcad87a1df0df7f68b86d2f1a871b10d3b62,3,3,3,46,0.0,
01e75f8d31f933809289bcb5fadd965322d78ffd,1,1,1,1,0.0,
01ee110b2b61f3a86cb3c09dc7c0460d4912cd20,1,1,1,1,0.0,
01ee31bf1c47490c6267445872b316197488c296,1,1,1,1,0.0,
01ef4d2c8ebd250b8ce866b767ba506349e53a70,22,4,10,59,1.0,CLASS
01f00d089d5f919a10260e8444020542d95b0cc7,1,1,1,1,0.0,
01f1507000b2d812f77c1974d391abd362277c0c,1,1,1,1,0.0,
01f1a5f4124548ae909f17ce0ad484074f4eb046,7,4,6,66,0.0,
01f2af5bc6d69bc18f6441ffa6643478cdf22629,3,3,2,6,0.0,
01f338c99f503b76784e8de2801a350bcccb8d35,1,1,1,1,0.0,
01f5d033d5092e1e82ac861296ab82e03ba737ed,22,5,5,31,0.0,
01f6e87ca1d59662e4a17844101798166a641f27,12,2,7,45,0.0,
01f8f79a19f24131ba089aac7da5e0e67ad181c3,1,1,1,1,0.0,
01face819f7d3cdc38ad5b6c74cdddc75975c61b,6,2,6,50,0.0,
01fd2f5e3bb1cd20fbbc02705d664798cd13b299,1,1,1,1,0.0,
01fdbcc1777ade88c0bd5e157af8220aba7c6d9b,1,1,1,1,0.0,
01fdc520156d3de0011be939c9adc5fb3edc1288,16,3,10,66,0.0,
01ffe21318393b4ffebf4ebd1d87b20958c2817f,2,2,2,27,0.0,
02015bd2b23ad96cab84090908d2b657c3f737aa,6,1,6,51,0.0,
0206658c3c40bd595223e8443f51dd53e0bdc973,3,3,2,25,0.0,
02070b40f421bf220b907fee186181fa91e5d117,11,2,7,58,0.0,
02078b6e02a27178c6e3397a72781e7930ba6ff5,3,3,2,11,0.0,
0208b538d7b4fcbd8923f6832f9f0090a3e049dc,4,4,3,54,0.0,
020a8f1446d6daf34cb1cbc903bd0bff27589a46,3,2,3,43,0.0,
020aef60ba2345f8c50dbe463823f0908ddeed79,18,3,9,58,1.0,CLASS
020baeb2b8bdd02077606cc44aa10642cea801d8,3,2,3,24,0.0,
020e26efbc955922f3345d6325d8191008cc79bd,3,3,3,35,0.0,
020eafc89a823e2247e30bc22e908d1334706a6b,1,1,1,1,0.0,
020fa2f279e0367f0df5897bc9c59740b5e6c783,3,2,2,25,0.0,
02102502839938fdf3853f9a456f312c3631c175,30,5,11,66,1.0,ISG
0210d9b0d12671798fbaee93ff9dc6eda73527e8,4,2,3,17,0.0,
021211f55533429967843aee7cb2ffb5c88af8f2,6,3,5,65,0.0,
0213177961a1bd8ceeb9eddf604c04c66ca11223,2,1,2,22,0.0,
02133957529d2374522bed0315e58ef148ab9136,1,1,1,1,0.0,
0213fd522cea0eaa1f7b44a8c2797495cd5dad3e,8,4,5,64,0.0,
